,ID,date,Strasse,Hausnummer,PLZ,Ort,type,Zimmer,Fläche,Preis
37662,37662,22.03.2020,Menznauerstrasse ,5,6110,Wolhusen,Ladenfläche,-,100,1300
37664,37664,22.03.2020,Platz ,3,8200,Schaffhausen,Wohnung,3,75,1625
37665,37665,22.03.2020,Wäselistrasse ,3,9442,Berneck,Wohnung,3.5,73,1465
37667,37667,22.03.2020,Blumenstrasse ,5,9534,Gähwil,Attikawohnung,5.5,142,2650
37669,37669,22.03.2020,Bahnhofstrasse ,42,6162,Entlebuch,Lager,-,12,90
37671,37671,22.03.2020,Hauptstrasse ,4,9434,Au SG,Wohnung,2.5,55,1190
37673,37673,22.03.2020,Gotthardweg ,2,6422,Steinen,Büro,-,120,550
37674,37674,22.03.2020,Rue des Vignolants ,33,2000,Neuchâtel,Wohnung,4.5,103,1970
37675,37675,17.03.2020,Breitestrasse ,5,8572,Berg TG,Wohnung,4.5,100,1660
37676,37676,22.03.2020,Schützengasse ,34,4125,Riehen,Wohnung,3,68,1550
37677,37677,06.02.2020,Nordstrasse ,14,9450,Altstätten SG,Wohnung,4.5,120,1380
37682,37682,22.03.2020,Place de la Diversité ,7,1217,Meyrin,Büro,-,160,295
37687,37687,22.03.2020,Churerstrasse ,35,9470,Buchs SG,Büro,-,146,2590
37688,37688,22.03.2020,Churerstrasse ,35,9470,Buchs SG,Praxis,-,150,2650
37689,37689,22.03.2020,Churerstrasse ,35,9470,Buchs SG,Gewerbe,-,264,4460
37693,37693,22.03.2020,Landstrasse ,3,9533,Dietschwil,Terrassenwohnung,3.5,64,1110
37695,37695,22.03.2020,Eichholzstrasse ,21,9436,Balgach,Büro,-,60,480
37696,37696,22.03.2020,Ramlinsburgerstrasse ,2,4410,Liestal,Büro,-,72,1360
37698,37698,22.03.2020,Hohenrainstrasse ,24,4133,Pratteln,Gewerbe,-,655,175
37699,37699,22.03.2020,Hohenrainstrasse ,24,4133,Pratteln,Büro,-,260,300
37700,37700,22.03.2020,Via Vedeggi ,40,6983,Magliaso,Wohnung,3.5,92,2030
37702,37702,22.03.2020,Wallstrasse ,8,4051,Basel,Büro,-,150,560
37704,37704,22.03.2020,Seestr. ,105,9326,Horn,Gewerbe,-,438,6380
37705,37705,22.03.2020,Pilatusstrasse ,7,6036,Dierikon,Büro,-,73,1250
37706,37706,22.03.2020,Wäselistrasse ,3,9442,Berneck,Wohnung,3.5,73,1380
37707,37707,22.03.2020,Hauptstrasse ,24,8586,Erlen,Wohnung,2,50,850
37709,37709,11.03.2020,Zinggenstrasse ,2,9434,Au SG,Wohnung,4.5,111,1830
37710,37710,15.02.2020,Riethüsliweg ,7,9012,St. Gallen,Büro,-,138,120
37711,37711,22.03.2020,Rorschacherstrasse ,73,9402,Mörschwil,Wohnung,4.5,118,2630
37712,37712,06.02.2020,Konstanzerstrasse ,57,8274,Tägerwilen,Wohnung,1,15,550
37714,37714,22.03.2020,Streglia ,1,7418,Tumegl/Tomils,Bauernhaus,7,220,2000
37715,37715,22.03.2020,Kirchgasse ,17,8266,Steckborn,Büro,-,90,380
37717,37717,06.02.2020,Langäckerstrasse ,28,8957,Spreitenbach,Einzelzimmer,1,21,1000
37718,37718,06.02.2020,St. Gallerstrasse ,57,9038,Rehetobel,Wohnung,3.5,86,1810
37719,37719,22.03.2020,Diepoldsauerstrasse ,11,9443,Widnau,Werkstatt,-,30,474
37721,37721,10.03.2020,Hengstackerstrasse ,6,8855,Wangen SZ,Wohnung,3.5,72,1874
37722,37722,06.02.2020,Sonnenrain ,6,5502,Hunzenschwil,Dachwohnung,3.5,100,1500
37726,37726,06.02.2020,Flurhofstrasse ,132,9000,St. Gallen,Wohnung,3,60,1018
37728,37728,22.03.2020,Freie-Strasse ,31,8500,Frauenfeld,Wohnung,2.5,88,2100
37729,37729,06.02.2020,Schulgasse ,3,4460,Gelterkinden,Wohnung,4.5,100,1690
37730,37730,22.03.2020,Kreuzbühlstrasse ,5,8754,Netstal,Wohnung,2.5,70,1000
37733,37733,06.02.2020,Jurastrasse ,33,4900,Langenthal,Büro,-,170,3200
37735,37735,22.03.2020,Sustenstrasse ,2,6484,Wassen UR,Dachwohnung,3.5,70,890
37738,37738,06.02.2020,Comercialstrasse ,20,7000,Chur,Büro,-,122,185
37739,37739,06.02.2020,Schulstrasse ,5,9115,Dicken,Büro,-,16,180
37740,37740,06.02.2020,Comercialstrasse ,20,7000,Chur,Büro,-,94,185
37742,37742,22.03.2020,Gällerdondastrasse ,1,7247,Saas im Prättigau,Dachwohnung,5.5,215,2950
37743,37743,22.03.2020,Reichsstrasse ,5,6430,Schwyz,Büro,-,60,390
37744,37744,06.02.2020,Via delle Scuole ,5,6900,Paradiso,Wohnung,3,100,2000
37746,37746,21.02.2020,Hofstatt ,15,6466,Bauen,Wohnung,2.5,60,1095
37747,37747,06.02.2020,Talackerstrasse ,9,8500,Frauenfeld,Wohnung,3,75,1080
37748,37748,06.02.2020,Riedernstrasse ,29,8750,Glarus,Wohnung,3.5,70,1190
37750,37750,06.02.2020,Poststrasse ,5,8580,Amriswil,Atelier,-,152,1320
37751,37751,05.03.2020,Remisbergstrasse ,62,8280,Kreuzlingen,Attikawohnung,3.5,108,1895
37753,37753,06.02.2020,Riedernstrasse ,31,8750,Glarus,Wohnung,4.5,90,1390
37755,37755,06.02.2020,Chamerstrasse ,174,6300,Zug,Büro,-,330,7900
37757,37757,22.03.2020,Dorfbachstrasse ,60,6430,Schwyz,Wohnung,4.5,80,1250
37758,37758,06.02.2020,Hauptstrasse ,7,4441,Thürnen,Wohnung,4,72,1450
37767,37767,06.02.2020,Ruobsteinstrasse ,2,8874,Mühlehorn,Dachwohnung,4.5,80,1600
37768,37768,17.03.2020,Untere Wiestistrasse ,17,3920,Zermatt,Möbliertes Wohnobjekt,2,57,1400
37769,37769,22.03.2020,Thurgauerstrasse ,117,8152,Glattpark (Opfikon),Büro,-,32,650
37771,37771,22.03.2020,Herrenberg ,63,8962,Bergdietikon,Maisonette / Duplex,5,147,3360
37772,37772,06.02.2020,Ausserdorfweg ,2,8475,Ossingen,Terrassenwohnung,4.5,125,2300
37774,37774,06.02.2020,Grand rue ,18,1844,Villeneuve VD,Möbliertes Wohnobjekt,2.5,40,1600
37776,37776,22.03.2020,Garenstrasse ,10,3953,Leuk Stadt,Wohnung,4.5,150,1450
37777,37777,22.03.2020,Bernstrasse ,1,3506,Grosshöchstetten,Wohnung,3.5,98,1790
37778,37778,22.03.2020,Steinackerring ,20,5042,Hirschthal,Dachwohnung,3.5,90,1510
37780,37780,06.02.2020,Hinterergeten ,709,9427,Wolfhalden,Wohn- / Geschäftshaus,-,120,1350
37782,37782,12.02.2020,Ebenaustrasse ,24,6048,Horw,Büro,-,85,1450
37786,37786,06.02.2020,Sommeristrasse ,5,8580,Amriswil,Wohnung,5.5,114,1785
37792,37792,22.03.2020,Beethovenstrasse ,49,8002,Zürich,Wohn- / Geschäftshaus,-,90,300
37793,37793,22.03.2020,Bühlstrasse ,21,8125,Zollikerberg,Dachwohnung,2.5,97,2500
37795,37795,26.02.2020,Wattistrasse ,9,8580,Amriswil,Wohnung,4.5,75,1250
37798,37798,06.02.2020,Neugasse ,5,9602,Bazenheid,Wohn- / Geschäftshaus,-,100,1995
37800,37800,06.02.2020,Eggstrasse ,49,4402,Frenkendorf,Wohnung,3,66,1400
37802,37802,22.03.2020,Lutzertstrasse ,3,4132,Muttenz,Gewerbe,-,100,890
37805,37805,06.02.2020,In der Hueb ,8,9467,Frümsen,Terrassenwohnung,3.5,102,1730
37806,37806,22.03.2020,Hauptstrasse ,26,8280,Kreuzlingen,Büro,-,120,1790
37807,37807,06.02.2020,Oberdorfstrasse ,14,5106,Veltheim AG,Werkstatt,-,10,165
37809,37809,20.02.2020,Güterstrasse ,12,7000,Chur,Wohnung,5.5,147,2810
37811,37811,13.02.2020,Grabenweg ,2,6130,Willisau,Attikawohnung,4.5,138,2240
37812,37812,22.03.2020,Güetli ,168,9428,Walzenhausen,Wohnung,2.5,51,1220
37814,37814,22.03.2020,Weid ,2,6436,Muotathal,Büro,-,35,800
37815,37815,22.03.2020,Löwenburgstrasse ,1,2813,Ederswiler,Wohnung,5.5,100,1290
37816,37816,06.02.2020,Rossbodenstrasse ,15,7000,Chur,Geschäftshaus,-,277,1700
37817,37817,22.03.2020,Bahnhofstrasse ,2,6110,Wolhusen,Wohnung,3.5,110,1680
37818,37818,06.02.2020, Quaderstrasse ,8,7000,Chur,Ladenfläche,-,175,200
37819,37819,06.02.2020,Baumgärtli ,3,6467,Schattdorf,Wohnung,4.5,100,1550
37821,37821,22.03.2020,Zentralstrasse ,68,2503,Biel/Bienne,Wohnung,3.5,93,1930
37822,37822,06.02.2020,Gibelhalde ,3,9100,Herisau,Wohnung,3.5,72,1390
37823,37823,06.02.2020,Kasernenstrasse ,5,9100,Herisau,Büro,-,477,150
37824,37824,09.03.2020,Freissen ,1,7122,Valendas,Dachwohnung,2.5,111,2100
37825,37825,06.02.2020,St. Urbanstrasse ,4,6144,Zell LU,Büro,-,18,475
37827,37827,06.02.2020,Martin-Disteli-Strasse ,101,4600,Olten,Büro,-,42,750
37828,37828,26.02.2020,Adlergartenstrasse ,27,6467,Schattdorf,Wohnung,4.5,122,1780
37833,37833,06.02.2020,Alte Rheinstrasse ,29,9451,Kriessern,Wohn- / Geschäftshaus,-,227,85
37834,37834,06.02.2020,Marktgasse ,29,9450,Altstätten SG,Wohnung,2.5,67,1350
37835,37835,06.02.2020,Marktgasse ,29,9450,Altstätten SG,Wohnung,4.5,139,2250
37836,37836,06.02.2020,Marktgasse ,29,9450,Altstätten SG,Wohnung,3.5,78,1400
37837,37837,06.02.2020,Blattackerstrasse ,4,9435,Heerbrugg,Wohnung,4,80,1255
37839,37839,06.02.2020,Blumenstrasse ,38,9444,Diepoldsau,Büro,-,77,1090
37842,37842,06.02.2020,Bodenhofstrasse ,36,6005,Luzern,Büro,-,110,1970
37844,37844,22.03.2020,Im Böhler ,4,9033,Untereggen,Gewerbe,-,135,1830
37845,37845,22.03.2020,Bleichelistrasse ,22,9055,Bühler,Gewerbe,-,45,500
37847,37847,06.02.2020,Dorfstrasse ,21,6260,Reidermoos,Wohnung,4,100,1400
37848,37848,22.03.2020,Lindenstrasse ,69,9000,St. Gallen,Wohnung,5.5,134,3240
37849,37849,22.03.2020,Poststrasse ,3,9100,Herisau,Dachwohnung,1.5,29,800
37850,37850,06.02.2020,Warteggstrasse ,29,9404,Rorschacherberg,Wohnung,4.5,100,1700
37851,37851,22.03.2020,Seetalstrasse ,92,6032,Emmen,Maisonette / Duplex,3.5,78,1650
37852,37852,22.03.2020,Käsereiweg ,1,9312,Häggenschwil,Wohnung,4.5,104,1745
37854,37854,13.03.2020, Hauptstrasse ,27,4411,Seltisberg,Wohnung,4.5,110,2160
37855,37855,22.03.2020,Schlossstrasse ,1,4133,Pratteln,Wohnung,3.5,90,2440
37859,37859,06.02.2020,Murgenthalstrasse ,6,4900,Langenthal,Büro,-,157,141
37862,37862,22.03.2020,Im Eichpark ,1,9453,Eichberg,Wohnung,4.5,126,1720
37863,37863,22.03.2020,Bergstrasse ,7,7012,Felsberg,Einzelzimmer,4.5,90,650
37864,37864,22.03.2020,Route du Bugnon ,48,1752,Villars-sur-Glâne,Wohnung,3.5,84,1620
37865,37865,06.02.2020,Route de Sion ,75,3960,Sierre,Wohnung,2,75,1050
37866,37866,22.03.2020,Auenstrasse ,1,9443,Widnau,Wohnung,3.5,77,1600
37871,37871,06.02.2020, Nordstrasse ,14,9450,Altstätten SG,Wohnung,4.5,120,1380
37873,37873,13.03.2020,Gübsenstrasse ,90,9015,St. Gallen,Wohnung,3.5,106,1845
37874,37874,13.03.2020,Gübsenstrasse ,90,9015,St. Gallen,Wohnung,3.5,106,1845
37875,37875,06.02.2020,Langgasse ,136,9008,St. Gallen,Atelier,-,100,320
37876,37876,22.03.2020,Sempachstrasse ,9,6203,Sempach Station,Gewerbe,-,90,1500
37881,37881,06.02.2020,Dorfstrasse ,10,6005,Luzern,Gewerbe,-,86,1750
37887,37887,04.03.2020,Plattenaustrasse ,37,8762,Schwanden GL,Wohnung,3.5,100,1300
37891,37891,06.02.2020,Goldbrunnenstrasse ,47,9000,St. Gallen,Wohnung,3.5,83,1590
37893,37893,06.02.2020,Herrengasse ,10,6430,Schwyz,Gewerbe,-,75,1600
37894,37894,26.02.2020,Gewerbestrasse ,4,8162,Steinmaur,Büro,-,805,6617
37895,37895,22.03.2020,Luzernerstrasse ,123,6014,Luzern,Lager,-,72,600
37898,37898,22.03.2020,Churerstrasse ,35,9470,Buchs SG,Büro,-,308,5370
37902,37902,05.03.2020,Hauptstrasse ,34,4148,Pfeffingen,Maisonette / Duplex,5.5,144,2370
37904,37904,06.02.2020,Avenue du Général-Guisan ,70,1009,Pully,Büro,-,500,365
37911,37911,22.03.2020,Oltenstrasse ,14,4702,Oensingen,Wohnung,4.5,87,1490
37925,37925,14.02.2020,Schliefweg ,12,4106,Therwil,Wohnung,5.5,150,2170
37927,37927,06.02.2020,Baselstrasse ,5,4144,Arlesheim,Gewerbe,-,82,2100
37928,37928,06.02.2020,Baselstrasse ,5,4144,Arlesheim,Einzelzimmer,1.5,82,1890
37929,37929,22.03.2020,Rietstuck ,4,8733,Eschenbach SG,Ladenfläche,-,200,120
37930,37930,06.02.2020,La Place ,4,1922,Salvan,Wohnung,3,50,750
37932,37932,22.03.2020,Via Lôro ,4,6512,Giubiasco,Wohnung,3.5,65,1500
37933,37933,06.02.2020,Via R. Simen ,58,6648,Minusio,Wohnung,3.5,85,1450
37934,37934,22.03.2020,Feldstrasse ,13,9435,Heerbrugg,Wohnung,4.5,105,1640
37935,37935,06.02.2020,Dorfplatz ,9,6052,Hergiswil NW,Dachwohnung,4.5,90,1710
37936,37936,06.02.2020,Solothurnerstrasse ,79,4053,Basel,Möbliertes Wohnobjekt,3.5,75,2690
37938,37938,22.03.2020,Rebmattstrasse ,37,5013,Niedergösgen,Wohnung,3.5,120,1890
37940,37940,22.03.2020,Barfüssergasse ,11,4500,Solothurn,Wohnung,4.5,147,2470
37942,37942,22.03.2020,Feldwiesenstrasse ,1,9450,Altstätten SG,Wohnung,3.5,87,1560
37943,37943,22.03.2020,Feldwiesenstrasse ,1,9450,Altstätten SG,Wohnung,3.5,87,1595
37944,37944,13.02.2020,Schellenbergstrasse ,19,7000,Chur,Wohnung,4.5,100,1750
37945,37945,06.02.2020,Ahornstrasse ,2,6003,Luzern,Büro,-,97,2090
37948,37948,22.03.2020,Geroldsaustrasse ,13,8560,Märstetten,Wohnung,4.5,95,1630
37950,37950,22.03.2020, Brunnmattstrasse ,48,4528,Zuchwil,Wohnung,3.5,90,1500
37952,37952,22.03.2020,Wiesenweg ,23,8200,Schaffhausen,Maisonette / Duplex,4.5,145,1860
37953,37953,13.03.2020,Gottfried-Keller-Strasse ,17,8590,Romanshorn,Wohnung,3.5,86,1410
37954,37954,22.03.2020,Rue des Vignolants ,29,2000,Neuchâtel,Wohnung,2.5,71,1690
37956,37956,06.02.2020,Stauseestrasse ,21,5314,Kleindöttingen,Attikawohnung,3.5,88,3054
37957,37957,06.02.2020,Brunnmattstrasse ,9,6010,Kriens,Wohnung,2.5,70,1710
37958,37958,22.03.2020,Ramsachstrasse ,16,4448,Läufelfingen,Wohnung,4.5,144,1800
37959,37959,06.02.2020,Stauseestrasse ,21,5314,Kleindöttingen,Wohnung,3.5,102,2088
37960,37960,22.03.2020,Heinimoosstrasse ,18,5734,Reinach AG,Wohnung,3,64,1095
37961,37961,06.02.2020,Stauseestrasse ,21,5314,Kleindöttingen,Wohnung,4.5,123,2377
37962,37962,06.02.2020,Stauseestrasse ,21,5314,Kleindöttingen,Wohnung,4.5,123,2332
37963,37963,22.03.2020,Tscharvi ,29,7433,Donat,Wohnung,3.5,60,690
37964,37964,22.03.2020,Hauptstrasse ,97,4718,Holderbank SO,Büro,-,120,1450
37968,37968,06.02.2020,Via Nova ,33,7017,Flims Dorf,Gewerbe,-,100,2950
37969,37969,22.03.2020,Dufourstrasse ,91,9000,St. Gallen,Dachwohnung,3.5,75,1790
37970,37970,06.02.2020,Kantonsstrasse ,38,8864,Reichenburg,Möbliertes Wohnobjekt,1,35,1400
37971,37971,22.03.2020,Bahnhofstrasse ,1,6102,Malters,Wohnung,4.5,85,1760
37974,37974,06.02.2020,Mülihaldenstrasse ,3,8885,Mols,Wohnung,5.5,170,2755
37975,37975,06.02.2020,Haisihof ,1,6218,Ettiswil,Wohnung,4.5,98,1560
37976,37976,06.02.2020,Ellikonerstrasse ,27,8500,Frauenfeld,Büro,-,19,330
37977,37977,22.03.2020,Märzengasse ,36,5430,Wettingen,Wohnung,3.5,100,2345
37978,37978,12.03.2020,Tödistrasse ,18,8002,Zürich,Büro,-,75,3080
37979,37979,06.02.2020,rue de la Place ,4,1958,St-Léonard,Restaurant,-,130,4800
37981,37981,22.03.2020,Dammstrasse ,2,4562,Biberist,Gewerbe,-,120,2320
37982,37982,06.03.2020,Viehmarktgasse ,12,4242,Laufen,Attikawohnung,3.5,83,1880
37983,37983,20.03.2020,Obere Zollgasse ,75,3072,Ostermundigen,Büro,-,246,165
37984,37984,22.03.2020,Poststrasse ,15,9477,Trübbach,Möbliertes Wohnobjekt,2.5,45,1440
37989,37989,22.03.2020,Wuhrgasse ,11,4900,Langenthal,Wohnung,4.5,95,1600
37990,37990,22.03.2020,Place de la Diversité ,7,1217,Meyrin,Büro,-,330,295
37991,37991,22.03.2020,Hinterkirchweg ,6,4153,Reinach BL,Wohnung,3,80,1390
37992,37992,14.03.2020,Ebenaustrasse ,24,6048,Horw,Gewerbe,-,30,518
37993,37993,22.03.2020,Sonnhof Park ,6,6034,Inwil,Wohnung,3.5,92,2070
37996,37996,22.03.2020,Bauernhofweg ,7,6460,Altdorf UR,Wohnung,4.5,90,1450
37999,37999,22.03.2020,Passwangstrasse ,6,4106,Therwil,Wohnung,3.5,86,2190
38003,38003,06.02.2020,Alte Haslenstrasse ,5,9053,Teufen AR,Büro,-,193,2873
38004,38004,22.03.2020,Adligenswilerstrasse ,102,6045,Meggen,Wohnung,5.5,175,4800
38006,38006,06.02.2020,In den Ziegelhöfen ,81,4054,Basel,Wohnung,3,65,1690
38010,38010,20.02.2020,Birseckstrasse ,37,4142,Münchenstein,Wohnung,4,75,1700
38016,38016,06.02.2020,Flueweg ,11,3423,Ersigen,Wohnung,3,74,1150
38018,38018,22.03.2020,Schybiweg ,2,6182,Escholzmatt,Dachwohnung,4.5,106,1400
38020,38020,06.02.2020,Merzenäckerstrasse ,5,9463,Oberriet SG,Wohnung,4.5,103,1450
38021,38021,04.03.2020,Platz ,221,9428,Walzenhausen,Loft,1.5,60,1110
38024,38024,06.02.2020,Ring ,5,6147,Altbüron,Wohnung,3.5,78,1480
38025,38025,22.03.2020,Verresiusstrasse ,16,2502,Biel/Bienne,Wohnung,4,97,1690
38026,38026,22.03.2020,Schlossstrasse ,1,4133,Pratteln,Wohnung,3.5,88,2210
38027,38027,22.03.2020,Bahnhofstrasse ,9,7310,Bad Ragaz,Wohnung,3.5,78,1430
38028,38028,22.03.2020,Bahnhofstrasse ,39,8864,Reichenburg,Büro,-,120,1850
38030,38030,22.03.2020,Platz ,3,8200,Schaffhausen,Wohnung,3,78,1625
38032,38032,06.02.2020,Dorfstrasse ,22,9055,Bühler,Wohnung,3.5,87,1200
38033,38033,06.02.2020,Tulpenstrasse ,9,9200,Gossau SG,Wohnung,5.5,105,1760
38034,38034,22.03.2020,Obermühlestrasse ,8,6330,Cham,Büro,-,10,260
38035,38035,06.02.2020,Kesswilerstrasse ,31,8592,Uttwil,Maisonette / Duplex,4.5,110,1840
38037,38037,06.02.2020,Dorfstrasse ,24,9108,Gonten,Wohn- / Geschäftshaus,-,30,1000
38040,38040,22.03.2020,Treuackerstrasse ,37,9000,St. Gallen,Wohnung,4.5,75,1195
38042,38042,22.03.2020,Hagentalerstrasse ,39,4055,Basel,Dachwohnung,2,55,1560
38043,38043,06.02.2020,Schwerzenbachstrasse ,3,8117,Fällanden,Wohnung,2.5,67,1990
38044,38044,13.03.2020, Im Benze ,34,8222,Beringen,Wohnung,3.5,94,1995
38045,38045,17.02.2020,Passwangstrasse ,27,4226,Breitenbach,Wohnung,2.5,62,1520
38046,38046,09.03.2020,Im Hofacker ,12,4106,Therwil,Wohnung,4.5,111,2460
38047,38047,06.02.2020,Sulgerstrasse ,27,9220,Bischofszell,Ladenfläche,-,300,3000
38048,38048,06.02.2020,Seestrasse ,21,9326,Horn,Büro,-,600,95
38049,38049,06.02.2020,Fasanenstrasse ,20,4402,Frenkendorf,Wohnung,3.5,90,1710
38050,38050,12.02.2020,Ebenaustrasse ,22,6048,Horw,Büro,-,27,553
38051,38051,22.03.2020,Gotthardstrasse ,83,6415,Arth,Wohnung,5.5,100,1800
38052,38052,06.02.2020,Weidstrasse ,49,4656,Starrkirch-Wil,Terrassenwohnung,3.5,60,1295
38053,38053,06.02.2020,Langgasse ,95,9008,St. Gallen,Wohnung,4.5,105,1480
38054,38054,22.03.2020,Im Ried ,8,9034,Eggersriet,Wohnung,5,110,1817
38058,38058,22.03.2020,Kreuzstrasse ,3,5735,Pfeffikon LU,Wohnung,4.5,95,1380
38059,38059,06.02.2020,St. Gallerstrasse ,20,9034,Eggersriet,Attikawohnung,3.5,86,2185
38060,38060,22.03.2020,Auerstrasse ,30,9442,Berneck,Fabrik,-,430,4500
38061,38061,06.02.2020,Bucherstrasse ,2,9322,Egnach,Büro,-,250,155
38062,38062,22.03.2020,Delsbergerstrasse ,91,4242,Laufen,Wohnung,3.5,101,2280
38063,38063,06.02.2020,Bahnhofstrasse ,17,9443,Widnau,Wohnung,2.5,59,1370
38064,38064,06.02.2020,St.Gallerstrasse ,18,9034,Eggersriet,Wohnung,3.5,88,1890
38065,38065,06.02.2020,St.Gallerstrasse ,22,9034,Eggersriet,Wohnung,3.5,88,1830
38066,38066,06.02.2020,St.Gallerstrasse ,22,9034,Eggersriet,Wohnung,4.5,127,2200
38069,38069,14.03.2020,Leonhardsgraben ,36,4051,Basel,Büro,-,234,315
38070,38070,21.03.2020,Kanderstegstrasse ,9,3714,Frutigen,Gewerbe,-,67,1065
38071,38071,06.02.2020,Rainweg ,4,2813,Ederswiler,Dachwohnung,2.5,78,1050
38073,38073,06.02.2020,Kirchgasse ,5,4450,Sissach,Maisonette / Duplex,3.5,107,1990
38075,38075,14.03.2020,Stationsweg ,3,6232,Geuensee,Gewerbe,-,215,85
38076,38076,22.03.2020,Iddastrasse ,55,9008,St. Gallen,Wohnung,4.5,120,2400
38077,38077,06.02.2020,Haldenweg ,443,5705,Hallwil,Dachwohnung,3.5,79,2030
38080,38080,22.03.2020,Rüediswilerstrasse ,36,6017,Ruswil,Wohnung,4.5,120,2490
38081,38081,06.02.2020,Unterdorfstrasse ,47,9443,Widnau,Wohnung,4.5,105,1750
38083,38083,06.02.2020,Toggenburgerstrasse ,27,9608,Ganterschwil,Wohnung,5.5,100,1350
38084,38084,22.03.2020,Bleicheweg ,2,3360,Herzogenbuchsee,Dachwohnung,2.5,64,1120
38085,38085,06.02.2020,Ahornstrasse ,2,6003,Luzern,Büro,-,97,2090
38086,38086,06.02.2020,Tellsgasse ,29,6460,Altdorf UR,Wohn- / Geschäftshaus,-,82,1610
38093,38093,06.02.2020,Altmannstrasse ,18,9012,St. Gallen,Wohnung,3,75,1650
38094,38094,06.02.2020,Altmannstrasse ,18,9012,St. Gallen,Wohnung,2,55,1450
38095,38095,22.03.2020,Kummelenstr. ,12,4104,Oberwil BL,Wohnung,3.5,93,1800
38096,38096,22.03.2020,Brunnmattstrasse ,9,6010,Kriens,Dachwohnung,3.5,87,2280
38098,38098,22.03.2020,Nuetenwilerstrasse ,67,9602,Bazenheid,Wohnung,5.5,112,1400
38099,38099,08.02.2020,Irseestrasse ,4,8280,Kreuzlingen,Gewerbe,-,235,85
38100,38100,06.02.2020,Müller-Friedbergstrasse ,5,9630,Wattwil,Wohnung,3.5,82,1235
38101,38101,06.02.2020,Rickenstrasse ,17,9630,Wattwil,Ladenfläche,-,60,1060
38102,38102,22.03.2020,Siegwartstrasse ,3,6403,Küssnacht am Rigi,Wohnung,4.5,114,2550
38103,38103,22.03.2020,Via Henri Dunant ,9,6900,Massagno,Wohnung,3.5,90,2050
38104,38104,06.02.2020,Schützenweg ,1,7430,Thusis,Büro,-,140,800
38105,38105,06.02.2020,Via Raveras ,3,7180,Disentis/Mustér,Dachwohnung,6.5,179,1500
38107,38107,06.02.2020,Winterthurerstrasse ,22,8610,Uster,Ladenfläche,-,195,504
38109,38109,22.03.2020,Glärnischstrasse ,46,9500,Wil SG,Dachwohnung,4,110,1480
38110,38110,09.02.2020,Löserweg ,3,7430,Thusis,Gewerbe,-,377,3900
38111,38111,10.02.2020,Riedstrasse ,21,3920,Zermatt,Möbliertes Wohnobjekt,4.5,100,2400
38112,38112,06.02.2020,Altishoferstrasse ,11,6252,Dagmersellen,Dachwohnung,4.5,125,1900
38117,38117,22.03.2020,Furtbachstrasse ,8,8264,Eschenz,Dachwohnung,4.5,75,1270
38119,38119,22.03.2020,Arsenalstrasse ,37,6010,Kriens,Wohnung,3.5,80,1590
38121,38121,06.02.2020,Voa Garner ,9,7082,Vaz/Obervaz,Wohnung,3.5,95,2500
38122,38122,03.03.2020,Schützenweg ,1,7430,Thusis,Gewerbe,-,865,3700
38123,38123,09.03.2020,Heglerstrasse ,3,6285,Hitzkirch,Wohnung,1.5,34,650
38124,38124,22.03.2020,Lettengrund ,1,5643,Sins,Praxis,-,50,1200
38125,38125,28.02.2020,Zürcherstrasse ,133,4052,Basel,Möbliertes Wohnobjekt,3,51,2390
38128,38128,06.02.2020,Bahnhofstrasse ,1,8267,Berlingen,Wohnung,4.5,135,2100
38129,38129,18.02.2020,Lindenstrasse ,64,9000,St. Gallen,Wohnung,4,79,1280
38131,38131,22.03.2020,Hauptstrasse ,135,6182,Escholzmatt,Gewerbe,-,750,90
38143,38143,06.02.2020,Wiesbühlstrasse ,3,9242,Oberuzwil,Wohnung,4,80,1300
38144,38144,06.02.2020,Neubachstrasse ,39,7050,Arosa,Wohnung,2.5,50,1380
38145,38145,22.03.2020,Les Sorbiers ,4,1530,Payerne,Wohnung,3,76,1440
38148,38148,22.03.2020, Auf dem Wolf ,11,4052,Basel,Gewerbe,-,158,16700
38149,38149,15.02.2020,Versamerstrasse ,8,7402,Bonaduz,Wohnung,4.5,110,1550
38150,38150,22.03.2020,Stüsslingerstrasse ,1,5015,Erlinsbach SO,Dachwohnung,3.5,102,1820
38152,38152,06.02.2020,Hollenweg ,7,4243,Dittingen,Wohnung,4.5,90,1550
38153,38153,06.02.2020,Dorfstrasse ,24,5082,Kaisten,Maisonette / Duplex,3.5,98,1530
38154,38154,22.03.2020,Impasse du Curé Copin ,3,2340,Le Noirmont,Wohnung,4.5,97,1460
38155,38155,22.03.2020,Impasse du Curé Copin ,1,2340,Le Noirmont,Wohnung,4.5,97,1460
38157,38157,09.03.2020,Lagerstrasse ,6,9470,Buchs SG,Büro,-,140,1400
38158,38158,06.02.2020,Chronabündti ,2,7240,Küblis,Maisonette / Duplex,4.5,185,2050
38159,38159,06.02.2020,Rotenwies ,2,9056,Gais,Wohn- / Geschäftshaus,-,71,1020
38161,38161,06.02.2020,rue des Prés ,11,2720,Tramelan,Wohnung,5.5,174,1800
38162,38162,22.03.2020,Einschlagstrasse ,3,4923,Wynau,Wohnung,3.5,85,1170
38163,38163,22.03.2020,Dorfstrasse ,16,7235,Fideris,Büro,-,60,770
38165,38165,06.02.2020,Kreuzbündtenstrasse ,8,5727,Oberkulm,Wohnung,3.5,88,1690
